common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.91,0.0191,False,lightgbm_T,identity,82.98726195310897,190040,38959,0.0490062388523794,0.0190998789790901,3629.7410011862985,3588,186452,0.0188802357398442,1.210209098143067e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.92,0.0192,False,lightgbm_T,identity,83.26368237415883,190673,38326,0.0495132563486868,0.0191999979803102,3660.921214899702,3610,187063,0.0189329375422844,2.0196897175528412e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.93,0.0193,False,lightgbm_T,identity,83.53660933017174,191298,37701,0.0500003441377822,0.0192998590856522,3692.0244433671023,3642,187656,0.019038359000094,1.4091434775986844e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.94,0.0194,False,lightgbm_T,identity,83.80735287053655,191918,37081,0.0505206092402993,0.0193998909829997,3723.188277675352,3671,188247,0.0191279608999676,1.09017000218814e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.95,0.0195,False,lightgbm_T,identity,84.07547631212364,192532,36467,0.0510430764128968,0.0194999932626654,3754.3727028474977,3702,188830,0.0192279724928843,6.737334586059962e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.96,0.0196,False,lightgbm_T,identity,84.34010628867375,193138,35861,0.0515866699498429,0.0195998374583408,3785.473407029036,3738,189400,0.0193540370098064,1.625416591460871e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.97,0.0197,False,lightgbm_T,identity,84.60255284957576,193739,35260,0.052151249655184,0.0196999099506206,3816.6408539232975,3769,189970,0.0194540077114055,9.00493793316859e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.98,0.0198,False,lightgbm_T,identity,84.86194262857043,194333,34666,0.0526862066879332,0.0197999259899736,3847.779017409549,3804,190529,0.019574647640905,7.401002635742948e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.99,0.0199,False,lightgbm_T,identity,85.11871230878738,194921,34078,0.0531983174766843,0.0198998711025029,3878.902775170978,3838,191083,0.0196900282678623,1.2889749704397826e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
2.0,0.02,True,lightgbm_T,identity,85.37286189022659,195503,33496,0.0537651442187049,0.0199998308472652,3910.0269301328926,3878,191625,0.0198360127466074,1.6915273477746687e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.75,0.0075,True,lightgbm_T_plus_AD,identity,38.03248049118118,87094,141905,0.0135852400254148,0.0074999710171282,653.2024757657655,557,86537,0.0063953888901646,2.8982871776161992e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.76,0.0076,False,lightgbm_T_plus_AD,identity,38.65519063402024,88520,140479,0.0138286853596129,0.0075999824650843,672.7504478092633,577,87943,0.006518300948938,1.7534915687858477e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.77,0.0077,False,lightgbm_T_plus_AD,identity,39.27309726243346,89935,139064,0.0140766718287596,0.0076999770157838,692.4974329145211,599,89336,0.0066603658197587,2.298421614404383e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.78,0.0078,False,lightgbm_T_plus_AD,identity,39.8870737426801,91341,137658,0.0143167599674852,0.0077999295364744,712.453363791115,623,90718,0.006820595351485,7.046352552570606e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.79,0.0079,False,lightgbm_T_plus_AD,identity,40.497556757889775,92739,136260,0.0145537583737592,0.0078999555107752,732.6339741137883,642,92097,0.0069226538996538,4.44892247243589e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.8,0.008,False,lightgbm_T_plus_AD,identity,41.10367294180324,94127,134872,0.0148038969278241,0.0079999753976521,753.013684254808,662,93465,0.0070330510905478,2.46023478065599e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.81,0.0081,False,lightgbm_T_plus_AD,identity,41.70585897755012,95506,133493,0.0150491560720445,0.0080999886940336,773.5975202123778,684,94822,0.0071618537055263,1.1305966348892917e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.82,0.0082,False,lightgbm_T_plus_AD,identity,42.303678182000795,96875,132124,0.0152928139230282,0.0081999322928909,794.3684408738135,701,96174,0.007236129032258,6.770710902354038e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.83,0.0083,False,lightgbm_T_plus_AD,identity,42.89800392141451,98236,130763,0.0155451997073117,0.0082999814735421,815.3569800348852,720,97516,0.007329288651818,1.852645786434848e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.84,0.0084,False,lightgbm_T_plus_AD,identity,43.48796282953201,99587,129412,0.0157974783546034,0.0083999994921255,836.5307494223091,743,98844,0.0074608131583439,5.078744300113236e-10,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.85,0.0085,False,lightgbm_T_plus_AD,identity,44.07311822322368,100927,128072,0.0160563015893052,0.0084999460974418,857.8740597765171,764,100163,0.0075698276972465,5.3902558114909966e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.86,0.0086,False,lightgbm_T_plus_AD,identity,44.65390678561915,102257,126742,0.0163184980163056,0.008599943656302,879.4044384624735,784,101473,0.0076669567853545,5.634369800062988e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.87,0.0087,False,lightgbm_T_plus_AD,identity,45.229891833588795,103576,125423,0.0165898689718324,0.0086999775180525,901.108871409814,805,102771,0.0077720707499806,2.2481947418301343e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.88,0.0088,False,lightgbm_T_plus_AD,identity,45.80151005026223,104885,124114,0.0168442637516384,0.008799989547089,922.986903646432,833,104052,0.0079420317490584,1.0452910977759576e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.89,0.0089,False,lightgbm_T_plus_AD,identity,46.368761435639456,106184,122815,0.0171017694752042,0.0088999646826999,945.0338498678163,857,105327,0.0080708958035108,3.5317300004639174e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.9,0.009,False,lightgbm_T_plus_AD,identity,46.93164598972048,107473,121526,0.0173733567145084,0.0089999370609463,967.250235751092,875,106598,0.0081415797456105,6.29390536025648e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.91,0.0091,False,lightgbm_T_plus_AD,identity,47.48972702937567,108751,120248,0.017647138858069,0.0090999380285435,989.6273605421446,897,107854,0.0082482000165515,6.19714564040197e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.92,0.0092,False,lightgbm_T_plus_AD,identity,48.04344123773466,110019,118980,0.0179042134321718,0.0091999275385619,1012.166827865052,922,109097,0.008380370663249,7.246143800439253e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.93,0.0093,False,lightgbm_T_plus_AD,identity,48.59322529792706,111278,117721,0.0181719522662896,0.0092999335095641,1034.8780010772834,943,110335,0.0084742716439907,6.649043581344327e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.94,0.0094,False,lightgbm_T_plus_AD,identity,49.13907920995288,112528,116471,0.0184342846339533,0.0093999652379475,1057.7592882957642,970,111558,0.00862007678089,3.4762052429290764e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.95,0.0095,False,lightgbm_T_plus_AD,identity,49.681439656941734,113770,115229,0.0186889425563981,0.009499929401634,1080.8069680239034,995,112775,0.008745715039114,7.059836597093917e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.96,0.0096,False,lightgbm_T_plus_AD,identity,50.22030663889362,115004,113995,0.0189524540380118,0.0095999422036168,1104.0317531847522,1021,113983,0.0088779520712323,5.7796383149885666e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.97,0.0097,False,lightgbm_T_plus_AD,identity,50.75524347267892,116229,112770,0.0192231426068096,0.0096999600973779,1127.416662158139,1041,115188,0.0089564566502335,3.9902622074594614e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.98,0.0098,False,lightgbm_T_plus_AD,identity,51.28581347516801,117444,111555,0.0195094401207651,0.009799955127522,1150.9459299966998,1065,116379,0.0090681516297128,4.487247794865423e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.99,0.0099,False,lightgbm_T_plus_AD,identity,51.81245332949052,118650,110349,0.0197717265234439,0.0098999964765709,1174.63458194514,1088,117562,0.0091698272229245,3.523429079749229e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.0,0.01,True,lightgbm_T_plus_AD,identity,52.334726352516824,119846,109153,0.0200640659133704,0.0099999631869796,1198.4555881067663,1110,118736,0.0092618860871451,3.6813020323073216e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.01,0.0101,False,lightgbm_T_plus_AD,identity,52.85263254424691,121032,107967,0.0203428406363625,0.0100999501591387,1222.4171676608798,1132,119900,0.0093528984070328,4.984086126105791e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.02,0.0102,False,lightgbm_T_plus_AD,identity,53.366608587810425,122209,106790,0.0206236722698906,0.010199978840376,1246.529214103513,1151,121058,0.0094182916151838,2.115962398178961e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.03,0.0103,False,lightgbm_T_plus_AD,identity,53.87578111694811,123375,105624,0.0209296453131297,0.0102999308764881,1270.7539718867222,1183,122192,0.0095886524822695,6.912351187791933e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.04,0.0104,False,lightgbm_T_plus_AD,identity,54.38058681478958,124531,104468,0.0212210524737709,0.0103999589848907,1295.1172923474348,1210,123321,0.0097164561434502,4.1015109209993634e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.05,0.0105,False,lightgbm_T_plus_AD,identity,54.881025681334854,125677,103322,0.021503397970978,0.0104999367242981,1319.6005476996138,1232,124445,0.0098029074532332,6.327570188820186e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.06,0.0106,False,lightgbm_T_plus_AD,identity,55.37753439971354,126814,102185,0.0218008864947016,0.0105999658625669,1344.224070895563,1252,125562,0.0098727269859794,3.4137433067849e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.07,0.0107,False,lightgbm_T_plus_AD,identity,55.869676286796015,127941,101058,0.0220969154419289,0.0106999175650889,1368.9581531950396,1272,126669,0.0099420826787347,8.243491109519163e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.08,0.0108,False,lightgbm_T_plus_AD,identity,56.3578880257119,129059,99940,0.0223922209403318,0.0107999126388077,1393.8259252518878,1298,127761,0.0100574156006167,8.736119226290807e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.09,0.0109,False,lightgbm_T_plus_AD,identity,56.84260629959083,130169,98830,0.0226790118684431,0.010899989144426,1418.8406869407977,1331,128838,0.0102251688189968,1.08555739258831e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.1,0.011,False,lightgbm_T_plus_AD,identity,57.32339442530317,131270,97729,0.0229675177884331,0.0109999738127565,1443.9665624005563,1359,129911,0.0103527081587567,2.6187243417144512e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.11,0.0111,False,lightgbm_T_plus_AD,identity,57.80025240284892,132362,96637,0.0232700707695163,0.0110999905822695,1469.2169534503682,1383,130979,0.0104486181834665,9.41773040455396e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.12,0.0112,False,lightgbm_T_plus_AD,identity,58.273180232228086,133445,95554,0.0235685889823938,0.0111999549898693,1494.577993623109,1410,132035,0.0105661508486642,4.501013069722892e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.13,0.0113,False,lightgbm_T_plus_AD,identity,58.74217791344067,134519,94480,0.0238833213858967,0.0112999540252501,1520.0585155226215,1440,133079,0.0107048074993123,4.597474987516614e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.14,0.0114,False,lightgbm_T_plus_AD,identity,59.206808763357046,135583,93416,0.0241921939030362,0.0113999119849914,1545.6342666610951,1474,134109,0.0108715694445468,8.801500855568078e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.15,0.0115,False,lightgbm_T_plus_AD,identity,59.66794614823645,136639,92360,0.0245030404125376,0.0114999743613249,1571.344996757073,1496,135143,0.01094855787879,2.5638675099637354e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.16,0.0116,False,lightgbm_T_plus_AD,identity,60.12515338494928,137686,91313,0.0248109908069034,0.0115999921313641,1597.1565165989985,1523,136163,0.011061400578127,7.868635892166465e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.17,0.0117,False,lightgbm_T_plus_AD,identity,60.57843047349552,138724,90275,0.0251146885073219,0.011699997222425,1623.0704146836974,1557,137167,0.0112237248060897,2.777574916595915e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.18,0.0118,False,lightgbm_T_plus_AD,identity,61.02777741387517,139753,89246,0.0254242874111323,0.0117999168760335,1649.0737831763192,1582,138171,0.0113199716642934,8.312396643228581e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.19,0.0119,False,lightgbm_T_plus_AD,identity,61.47406757234748,140775,88224,0.0257424983741374,0.0118999781472718,1675.2194236821888,1610,139165,0.0114366897531521,2.1852728192967022e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.2,0.012,False,lightgbm_T_plus_AD,identity,61.91599089952358,141787,87212,0.0260642810233486,0.0119999377845359,1701.4351786560003,1637,140150,0.0115454872449519,6.221546403756273e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.21,0.0121,False,lightgbm_T_plus_AD,identity,62.35442076166272,142791,86208,0.0263892555551124,0.0120999705038795,1727.766888219459,1666,141125,0.0116674020071293,2.9496120492258915e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.22,0.0122,False,lightgbm_T_plus_AD,identity,62.788920475635265,143786,85213,0.0267074073630696,0.0121999052282353,1754.1755731470537,1684,142102,0.0117118495541986,9.477176461311633e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.23,0.0123,False,lightgbm_T_plus_AD,identity,63.21992672457085,144773,84226,0.0270329305315514,0.0122999243388516,1780.6969463085738,1711,143062,0.0118185020687559,7.566114832227577e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.24,0.0124,False,lightgbm_T_plus_AD,identity,63.64700282533985,145751,83248,0.027371530354133,0.0123999526019186,1807.3054916822412,1744,144007,0.0119656125858484,4.7398081376437424e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.25,0.0125,True,lightgbm_T_plus_AD,identity,64.07058546107189,146721,82278,0.0276730467091424,0.0124999125641319,1833.999671322002,1770,144951,0.0120637127609544,8.743586806317373e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.26,0.0126,False,lightgbm_T_plus_AD,identity,64.49111131489657,147684,81315,0.0280000710613252,0.0125999324817601,1860.8084286362612,1798,145886,0.0121746431570109,6.751823988272733e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.27,0.0127,False,lightgbm_T_plus_AD,identity,64.90814370368429,148639,80360,0.0283350470384378,0.0126999559739693,1887.7087560148232,1826,146813,0.0122847973950309,4.4026030696087126e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
