algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,19,4568,0.019947685361071447,0.3989519650655022,374,0.0818739054290718,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,19,20,2369,0.010345023340713279,0.2068995633187773,250,0.10552975939214859,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,2,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,3,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,4,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,5,1,4.366831296206534e-06,8.734387282732117e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,6,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,7,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,8,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,9,1,4.366831296206534e-06,8.734387282732117e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,10,1,4.366831296206534e-06,8.734387282732117e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,11,5,2.183415648103267e-05,0.0004367193641366058,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,12,7,3.056781907344573e-05,0.0006114071097912482,1,0.14285714285714285,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,13,9,3.9301481665858805e-05,0.0007860948554458904,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,14,24,0.0001048039511089568,0.002096252947855708,1,0.041666666666666664,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,15,29,0.00012663810758998948,0.0025329723119923136,1,0.034482758620689655,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,16,70,0.00030567819073445735,0.0061140710979124815,2,0.02857142857142857,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,17,191,0.000834064777575448,0.01668267971001834,19,0.09947643979057591,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,18,571,0.002493460670133931,0.04987335138440038,30,0.05253940455341506,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,19,1916,0.008366848763531718,0.16735086033714736,193,0.10073068893528184,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
lightgbm,lightgbm_T,lightgbm_T_plus_AD,20,20,20,8624,0.03765955309848515,0.7532535592628177,1511,0.175208719851577,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,1,1,32681,0.14271241359132572,0.7135589519650655,98,0.0029986842507879197,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,1,2,10808,0.047196712649400216,0.2359825327510917,104,0.009622501850481125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,1,3,2089,0.009122310577775449,0.04561135371179039,33,0.015797032072762087,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,1,4,204,0.0008908335844261329,0.00445414847161572,6,0.029411764705882353,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,1,5,18,7.860296333171761e-05,0.0003930131004366812,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,2,1,10540,0.04602640186201686,0.23013100436681222,57,0.005407969639468691,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,2,2,20530,0.08965104651112013,0.4482532751091703,180,0.00876765708718948,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,2,3,11916,0.05203516172559706,0.260174672489083,213,0.01787512588116818,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,2,4,2647,0.011559002441058695,0.05779475982532751,81,0.03060068001511145,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,2,5,167,0.0007292608264664911,0.003646288209606987,8,0.04790419161676647,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,3,1,2176,0.009502224900545418,0.04751091703056769,9,0.004136029411764706,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,3,2,11532,0.05035829850785375,0.2517903930131004,149,0.012920568851890392,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,3,3,18497,0.08077327848593226,0.4038646288209607,368,0.01989511812726388,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,3,4,12267,0.05356791951056555,0.26783842794759827,387,0.03154805575935436,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,3,5,1328,0.005799151961362277,0.028995633187772926,64,0.04819277108433735,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,4,1,343,0.001497823134598841,0.007489082969432314,4,0.011661807580174927,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,4,2,2682,0.011711841536425923,0.058558951965065505,43,0.01603281133482476,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,4,3,11777,0.05142817217542435,0.2571397379912664,261,0.022161840876284283,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,4,4,21065,0.09198730125459063,0.4599344978165939,734,0.03484452883930691,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,4,5,9933,0.0433757352652195,0.21687772925764193,537,0.05406221685291453,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,5,1,60,0.000262009877772392,0.0013100722723203564,2,0.03333333333333333,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,5,2,248,0.0010829741614592203,0.005414965392257473,7,0.028225806451612902,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,5,3,1521,0.006641950401530138,0.033210332103321034,44,0.028928336620644313,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,5,4,9617,0.04199581657561823,0.20998275071508113,413,0.04294478527607362,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,5,5,5,34353,0.15001375551858306,0.75008187951702,3397,0.09888510464879341,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,1,13892,0.06066402036690117,0.6066375545851529,38,0.002735387273250792,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,2,5674,0.024777400774675874,0.24777292576419213,20,0.0035248501938667607,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,3,2197,0.009593928357765754,0.09593886462882097,21,0.009558488848429678,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,4,804,0.003510932362150053,0.035109170305676854,10,0.012437810945273632,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,5,238,0.001039305848497155,0.010393013100436681,3,0.012605042016806723,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,6,59,0.0002576430464761855,0.002576419213973799,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,7,27,0.00011790444499757641,0.0011790393013100438,2,0.07407407407407407,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,8,8,3.493465036965227e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,9,1,4.366831296206534e-06,4.3668122270742355e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,1,10,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,1,5482,0.02393896916580422,0.2393886462882096,13,0.0023713973002553812,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,2,7633,0.033332023283944474,0.3333187772925764,27,0.0035372723699724877,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,3,4971,0.021707518373442678,0.21707423580786026,32,0.0064373365520016095,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,4,2836,0.012384333556041729,0.12384279475982533,41,0.014456981664315938,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,5,1368,0.005973825213210538,0.059737991266375544,18,0.013157894736842105,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,6,424,0.0018515364695915703,0.01851528384279476,12,0.02830188679245283,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,7,116,0.0005065524303599579,0.005065502183406114,4,0.034482758620689655,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,8,53,0.00023144205869894628,0.002314410480349345,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,9,12,5.24019755544784e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,2,10,5,2.183415648103267e-05,0.0002183406113537118,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,1,2006,0.008759863580190307,0.08759825327510917,4,0.0019940179461615153,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,2,5100,0.02227083961065332,0.22270742358078602,38,0.007450980392156863,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,3,6070,0.026506665967973658,0.26506550218340613,39,0.006425041186161449,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,4,4559,0.019908383879405588,0.1990829694323144,48,0.010528624698398771,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,5,2949,0.012877785492513068,0.1287772925764192,49,0.016615801966768397,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,6,1586,0.006925794435783563,0.06925764192139738,40,0.025220680958385876,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,7,473,0.0020655112031056906,0.020655021834061135,17,0.035940803382663845,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,10,3,8,120,0.000524019755544784,0.005240174672489083,3,0.025,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
